filename,keyword,full_caption,source_title,source_desc,categories,image_url,
Bari_-_Cattedrale_di_San_Sabino_-_15.jpg,Marble Floor,"An interior architectural photo of Marble Floor. Title: Bari - Cattedrale di San Sabino - 15.jpg. Description: Bari (Apulia, Italy) - Saint Sabinus cathedral - Coat of arms on the florr just before the choir Categories: GFDL|License migration redundant|CC-BY-SA-4.0,3.0,2.5,2.0,1.0|Self-published work|Italian MiBAC disclaimer warning|Marble flooring in Italy|Cathedral (Bari) - Interior|Italy photographs taken on 2025-04-26|Files by Benjism89|Church floors in Italy|Coats of arms in Bari",File:Bari - Cattedrale di San Sabino - 15.jpg,"Bari (Apulia, Italy) - Saint Sabinus cathedral - Coat of arms on the florr just before the choir","GFDL|License migration redundant|CC-BY-SA-4.0,3.0,2.5,2.0,1.0|Self-published work|Italian MiBAC disclaimer warning|Marble flooring in Italy|Cathedral (Bari) - Interior|Italy photographs taken on 2025-04-26|Files by Benjism89|Church floors in Italy|Coats of arms in Bari",https://upload.wikimedia.org/wikipedia/commons/b/be/Bari_-_Cattedrale_di_San_Sabino_-_15.jpg,
Pantheon_interior_02.jpg,Marble Floor,"An interior architectural photo of Marble Floor. Title: Pantheon interior 02.jpg. Description: The white marble on the floors is the Docimian marble. Used in combination with other marbles, the white color of the Docimian marble is dominating the floors Categories: Pantheon (Rome) - Interior|Self-published work",File:Pantheon interior 02.jpg,"The white marble on the floors is the Docimian marble. Used in combination with other marbles, the white color of the Docimian marble is dominating the floors",Pantheon (Rome) - Interior|Self-published work,https://upload.wikimedia.org/wikipedia/commons/9/9a/Pantheon_interior_02.jpg,
"Detall_del_pis_del_tocador_de_luxe_del_palau_del_marqués_de_Dosaigües,_València.JPG",Marble Floor,"An interior architectural photo of Marble Floor. Title: Detall del pis del tocador de luxe del palau del marqués de Dosaigües, València.JPG. Description: Detall del pis del tocador de luxe del palau del marqués de Dosaigües, València. Categories: Self-published work|Files with coordinates missing SDC location of creation|Marble flooring|Interior of the Palau del Marqués de Dos Aigües - Tocador de luxe|Floors in Valencia","File:Detall del pis del tocador de luxe del palau del marqués de Dosaigües, València.JPG","Detall del pis del tocador de luxe del palau del marqués de Dosaigües, València.",Self-published work|Files with coordinates missing SDC location of creation|Marble flooring|Interior of the Palau del Marqués de Dos Aigües - Tocador de luxe|Floors in Valencia,https://upload.wikimedia.org/wikipedia/commons/e/e9/Detall_del_pis_del_tocador_de_luxe_del_palau_del_marqu%C3%A9s_de_Dosaig%C3%BCes%2C_Val%C3%A8ncia.JPG,
Guests_in_Mo._Senate_gallery_(5328884852).jpg,Marble Floor,"An interior architectural photo of Marble Floor. Title: Guests in Mo. Senate gallery (5328884852).jpg. Description: Guests in Mo. Senate gallery Categories: Missouri Senate|January 2011 in Missouri|Flickr images reviewed by FlickreviewR 2|Interior columns in the United States|Marble columns|Missouri Capitol, 4th Floor",File:Guests in Mo. Senate gallery (5328884852).jpg,Guests in Mo. Senate gallery,"Missouri Senate|January 2011 in Missouri|Flickr images reviewed by FlickreviewR 2|Interior columns in the United States|Marble columns|Missouri Capitol, 4th Floor",https://upload.wikimedia.org/wikipedia/commons/3/3f/Guests_in_Mo._Senate_gallery_%285328884852%29.jpg,
"Siena_Cathedral_Interior,_Jul_15,_2022.jpg",Marble Floor,"An interior architectural photo of Marble Floor. Title: Siena Cathedral Interior, Jul 15, 2022.jpg. Description: Interior of the cathedral; highlights the striped pillars, decorative ceiling, sculpted reliefs, and marble floors Categories: Self-published work|Cathedral (Siena) - Interior","File:Siena Cathedral Interior, Jul 15, 2022.jpg","Interior of the cathedral; highlights the striped pillars, decorative ceiling, sculpted reliefs, and marble floors",Self-published work|Cathedral (Siena) - Interior,https://upload.wikimedia.org/wikipedia/commons/c/c3/Siena_Cathedral_Interior%2C_Jul_15%2C_2022.jpg,
Arriaga_Ereñoko_harria.jpg,Marble Floor,An interior architectural photo of Marble Floor. Title: Arriaga Ereñoko harria.jpg. Description: Floor covering made of cream-coloured Estremoz Marble and as a red-brown strip the fossiliferous Limestone Rojo Ereño Categories: Self-published work|Red marble in Biscay|Marble flooring|Interior of Teatro Arriaga,File:Arriaga Ereñoko harria.jpg,Floor covering made of cream-coloured Estremoz Marble and as a red-brown strip the fossiliferous Limestone Rojo Ereño,Self-published work|Red marble in Biscay|Marble flooring|Interior of Teatro Arriaga,https://upload.wikimedia.org/wikipedia/commons/a/aa/Arriaga_Ere%C3%B1oko_harria.jpg,
Chateau_de_Versailles_Chapelle_royale_2011_08.jpg,Marble Floor,"An interior architectural photo of Marble Floor. Title: Chateau de Versailles Chapelle royale 2011 08.jpg. Description: Chapelle royale (royal chapel) of the Palace of Versailles in Versailles, France Categories: GFDL|FAL|CC-BY-SA-3.0,2.5,2.0,1.0|License migration redundant|Marble in the Palace of Versailles|Self-published work|All images from the partnership with the Château de Versailles|Media supported by Wikimedia France|Floors in France|Wikimedia takes the Château de Versailles, June 18, 2011|Marble flooring in France|Chapel of the Palace of Versailles, interior",File:Chateau de Versailles Chapelle royale 2011 08.jpg,"Chapelle royale (royal chapel) of the Palace of Versailles in Versailles, France","GFDL|FAL|CC-BY-SA-3.0,2.5,2.0,1.0|License migration redundant|Marble in the Palace of Versailles|Self-published work|All images from the partnership with the Château de Versailles|Media supported by Wikimedia France|Floors in France|Wikimedia takes the Château de Versailles, June 18, 2011|Marble flooring in France|Chapel of the Palace of Versailles, interior",https://upload.wikimedia.org/wikipedia/commons/0/00/Chateau_de_Versailles_Chapelle_royale_2011_08.jpg,
"Cairo,_madrasa_del_sultano_barquq,_andito_01.JPG",Marble Floor,"An interior architectural photo of Marble Floor. Title: Cairo, madrasa del sultano barquq, andito 01.JPG. Description: Madrasah of Sultan Barquq Categories: Interior of Sultan Barquq complex|Self-published work|Photographs by User:Sailko|All media supported by Wikimedia CH|Images by Sailko - Supported by Wikimedia CH|Marble flooring in Egypt|Photographs of decorative arts by User:Sailko - Opus sectile floors","File:Cairo, madrasa del sultano barquq, andito 01.JPG",Madrasah of Sultan Barquq,Interior of Sultan Barquq complex|Self-published work|Photographs by User:Sailko|All media supported by Wikimedia CH|Images by Sailko - Supported by Wikimedia CH|Marble flooring in Egypt|Photographs of decorative arts by User:Sailko - Opus sectile floors,https://upload.wikimedia.org/wikipedia/commons/9/9b/Cairo%2C_madrasa_del_sultano_barquq%2C_andito_01.JPG,
"Royal_Naval_College_Chapel_nave_organ_from_the_east,_Greenwich_Hospital.jpg",Marble Floor,"An interior architectural photo of Marble Floor. Title: Royal Naval College Chapel nave organ from the east, Greenwich Hospital.jpg. Description: The organ and nave of the Chapel of St Peter and St Paul looking west, at the Old Royal Naval College, (Royal Naval College), previously Greenwich Hospital, in Greenwich, London, England.Camera: Canon PowerShot SX60 HS.Software: file lens-corrected and optimized with DxO PhotoLab Elite and Viewpoint 3, and further optimized with Adobe Photoshop CS2. Categories: Yellow|Photographs with aspect ratio of 4:5|Self-published work|Church benches in London|2018 in the Royal Borough of Greenwich|Churches in London photographed in 2018|Wooden church benches in the United Kingdom|Naves in England|January 2018 in London|United Kingdom photographs taken on 2018-01-18|Chapel of St Peter and St Paul, Greenwich Hospital (interior)|Corinthian columns in England|Floor tiles in England|Marble balustrades in the United Kingdom|Interior columns in London|Ionic columns in London|Marble columns|Stone balustrades in London|Marble flooring|Church tiles in London|Organ of the Chapel of St Peter and St Paul, Greenwich Hospital|Corinthian church columns|London buildings photos taken with Canon PowerShot SX60 HS|Acabashi photos: nave interiors|Marble in churches in England","File:Royal Naval College Chapel nave organ from the east, Greenwich Hospital.jpg","The organ and nave of the Chapel of St Peter and St Paul looking west, at the Old Royal Naval College, (Royal Naval College), previously Greenwich Hospital, in Greenwich, London, England.Camera: Canon PowerShot SX60 HS.Software: file lens-corrected and optimized with DxO PhotoLab Elite and Viewpoint 3, and further optimized with Adobe Photoshop CS2.","Yellow|Photographs with aspect ratio of 4:5|Self-published work|Church benches in London|2018 in the Royal Borough of Greenwich|Churches in London photographed in 2018|Wooden church benches in the United Kingdom|Naves in England|January 2018 in London|United Kingdom photographs taken on 2018-01-18|Chapel of St Peter and St Paul, Greenwich Hospital (interior)|Corinthian columns in England|Floor tiles in England|Marble balustrades in the United Kingdom|Interior columns in London|Ionic columns in London|Marble columns|Stone balustrades in London|Marble flooring|Church tiles in London|Organ of the Chapel of St Peter and St Paul, Greenwich Hospital|Corinthian church columns|London buildings photos taken with Canon PowerShot SX60 HS|Acabashi photos: nave interiors|Marble in churches in England",https://upload.wikimedia.org/wikipedia/commons/1/11/Royal_Naval_College_Chapel_nave_organ_from_the_east%2C_Greenwich_Hospital.jpg,
Verona_SAnast_mram_mosaika_centrum_DSCN6420.JPG,Marble Floor,"An interior architectural photo of Marble Floor. Title: Verona SAnast mram mosaika centrum DSCN6420.JPG. Description: Verona Santa Anastasia, marble mosaic Categories: Self-published work|PD-self|Santa Anastasia (Verona) - Interior floor",File:Verona SAnast mram mosaika centrum DSCN6420.JPG,"Verona Santa Anastasia, marble mosaic",Self-published work|PD-self|Santa Anastasia (Verona) - Interior floor,https://upload.wikimedia.org/wikipedia/commons/b/b1/Verona_SAnast_mram_mosaika_centrum_DSCN6420.JPG,
Domus_Aurea_Roma_(28876744960).jpg,Marble Floor,An interior architectural photo of Marble Floor. Title: Domus Aurea Roma (28876744960).jpg. Description: Domus Aurea Roma Categories: Flickr images reviewed by FlickreviewR|Domus Aurea - Interior,File:Domus Aurea Roma (28876744960).jpg,Domus Aurea Roma,Flickr images reviewed by FlickreviewR|Domus Aurea - Interior,https://upload.wikimedia.org/wikipedia/commons/9/97/Domus_Aurea_Roma_%2828876744960%29.jpg,
Fonds_André_Raymond_(1925-2011)_-_Libye_-_Tadjoura_-_Intérieur_de_la_mosquée_Mur.jpg,Marble Floor,An interior architectural photo of Marble Floor. Title: Fonds André Raymond (1925-2011) - Libye - Tadjoura - Intérieur de la mosquée Murad Agha (MédiHAL 4232752).jpg. Description: Carpets are laid out on the floor. Smooth-shafted marble columns support arches. Categories: Licence Ouverte|1986 in Libya|Files with coordinates missing SDC location of creation|1986 photographs of Libya|MédiHAL files uploaded by OptimusPrimeBot|MédiHAL files (review needed)|Fonds André Raymond|Photographs of Libya by André Raymond|Murad Agha Mosque Tajura - Interior,File:Fonds André Raymond (1925-2011) - Libye - Tadjoura - Intérieur de la mosquée Murad Agha (MédiHAL 4232752).jpg,Carpets are laid out on the floor. Smooth-shafted marble columns support arches.,Licence Ouverte|1986 in Libya|Files with coordinates missing SDC location of creation|1986 photographs of Libya|MédiHAL files uploaded by OptimusPrimeBot|MédiHAL files (review needed)|Fonds André Raymond|Photographs of Libya by André Raymond|Murad Agha Mosque Tajura - Interior,https://upload.wikimedia.org/wikipedia/commons/2/29/Fonds_Andr%C3%A9_Raymond_%281925-2011%29_-_Libye_-_Tadjoura_-_Int%C3%A9rieur_de_la_mosqu%C3%A9e_Murad_Agha_%28M%C3%A9diHAL_4232752%29.jpg,
Santa_Maria_Antiqua_apse_fresco.jpg,Marble Floor,"An interior architectural photo of Marble Floor. Title: Santa Maria Antiqua apse fresco.jpg. Description: The apse of Santa Maria Antiqua, featuring layered early Christian frescoes and remnants of the original Cosmatesque marble floor Categories: Santa Maria Antiqua (Rome)|Self-published work|Santa Maria Antiqua (Rome) - Interior",File:Santa Maria Antiqua apse fresco.jpg,"The apse of Santa Maria Antiqua, featuring layered early Christian frescoes and remnants of the original Cosmatesque marble floor",Santa Maria Antiqua (Rome)|Self-published work|Santa Maria Antiqua (Rome) - Interior,https://upload.wikimedia.org/wikipedia/commons/b/b6/Santa_Maria_Antiqua_apse_fresco.jpg,
TWA_Administrative_Offices_Bldg_Platte_Co_interior_1.jpg,Marble Floor,An interior architectural photo of Marble Floor. Title: TWA Administrative Offices Bldg Platte Co interior 1.jpg. Description: TWA Administrative Offices Building Categories: TWA Administrative Offices Building|Self-published work|May 2023 in Missouri|National Register of Historic Places with known IDs|Uploaded via Campaign:wlm-us,File:TWA Administrative Offices Bldg Platte Co interior 1.jpg,TWA Administrative Offices Building,TWA Administrative Offices Building|Self-published work|May 2023 in Missouri|National Register of Historic Places with known IDs|Uploaded via Campaign:wlm-us,https://upload.wikimedia.org/wikipedia/commons/0/08/TWA_Administrative_Offices_Bldg_Platte_Co_interior_1.jpg,
"Kolín_II,_waterworks_tower_interior,_spiral_staircase_01.jpg",Spiral Staircase,"An interior architectural photo of Spiral Staircase. Title: Kolín II, waterworks tower interior, spiral staircase 01.jpg. Description: Spiral staircase in the interior of the 1930 waterworks tower in Kolín, Central Bohemian Region, Czechia Categories: Spiral stairs in the Czech Republic|Self-published work|Files with coordinates missing SDC location of creation|Mediagrant:Fotoworkshop Kolín|Interior of the water tower in Kolín","File:Kolín II, waterworks tower interior, spiral staircase 01.jpg","Spiral staircase in the interior of the 1930 waterworks tower in Kolín, Central Bohemian Region, Czechia",Spiral stairs in the Czech Republic|Self-published work|Files with coordinates missing SDC location of creation|Mediagrant:Fotoworkshop Kolín|Interior of the water tower in Kolín,https://upload.wikimedia.org/wikipedia/commons/c/c7/Kol%C3%ADn_II%2C_waterworks_tower_interior%2C_spiral_staircase_01.jpg,
Spiral_staircase_3.jpg,Spiral Staircase,An interior architectural photo of Spiral Staircase. Title: Spiral staircase 3.jpg. Description: spiral staircase in Clara Castle Categories: Spiral stairs|Self-published work|Uploaded with Mobile/Android|Files with coordinates missing SDC location of creation|Photographs taken on 2024-07-06|Interior of Clara Castle,File:Spiral staircase 3.jpg,spiral staircase in Clara Castle,Spiral stairs|Self-published work|Uploaded with Mobile/Android|Files with coordinates missing SDC location of creation|Photographs taken on 2024-07-06|Interior of Clara Castle,https://upload.wikimedia.org/wikipedia/commons/d/d8/Spiral_staircase_3.jpg,
